FISH-QUANT	v3a
File-version	3D_v1
RESULTS OF SPOT DETECTION PERFORMED ON 24-Aug-2017 
COMMENT	
IMG_Raw	20170714_oocyte_stg5_phalloidin-488_grk-546_Z_05_grk.tif
IMG_Filtered	
IMG_DAPI	
IMG_TS_label	
FILE_settings	20170714_oocyte_stg5_phalloidin-488_grk-546_Z_05_grk__settings_MATURE.txt
PARAMETERS
Pix-XY	Pix-Z	RI	Ex	Em	NA	Type
140	730	1.33	547	583	1.4	widefield
CELL_START	EntireImage
X_POS	1	1	1024	1024	
Y_POS	1	768	768	1	
Z_POS	
CELL_END
SPOTS_START
Pos_Y	Pos_X	Pos_Z	AMP	BGD	RES	SigmaX	SigmaY	SigmaZ	Cent_Y	Cent_X	Cent_Z	MuY	MuX	MuZ	ITERY_det	Y_det	X_det	Z_det	Y_min	Y_max	X_min	X_max	Z_min	Z_max	INT_raw	INT_filt	SC_det	SC_det_norm	TH_det	TH_fit	IN_nuc
303.05	131630	26862.2	1076.48	251.788	1.26911e+06	167.979	167.979	553.619	280.655	290.179	2889.39	303.05	310.413	2772.16	9	3	941	38	1	5	939	943	34	42	1118	243.852	49.3278	0.233486	1	1	-1
683.196	142733	39119.7	872.67	295.987	2.23078e+06	186.675	186.675	665.126	269.953	271.316	2828.18	263.196	212.656	2619.71	11	6	1021	55	4	8	1019	1023	51	59	1133	207.257	49.007	0.231967	1	1	-1
891.432	134119	22943.3	925.492	245.313	895700	143.05	143.05	541.692	282.773	287.501	2984.28	331.432	278.597	3233.32	10	7	959	32	5	9	957	961	28	36	925	203.419	41.461	0.19625	1	1	-1
1000.98	140263	44263.1	999.768	297.995	1.49556e+06	121.635	121.635	477.228	283.229	289.065	2819.55	300.983	263.184	2653.12	12	8	1003	62	6	10	1001	1005	58	66	1176	208.775	40.0373	0.18951	1	1	-1
2744.45	94383.5	26263.9	1180.92	249.903	1.50105e+06	156.473	156.473	411.617	275.381	297.734	3065.01	224.453	303.504	2903.91	10	21	675	37	19	23	673	677	33	41	1376	205.315	43.5237	0.206013	1	1	-1
2998.83	114496	39163.1	956.36	246.746	897273	141.804	141.804	542.591	289.43	280.326	2922.34	338.832	255.618	2663.13	10	22	819	55	20	24	817	821	51	59	1032	207.165	42.1834	0.199669	1	1	-1
3108.24	129434	22250.3	929.531	248.706	1.15125e+06	147.256	147.256	601.394	280.349	294.635	2976.6	308.239	353.959	3270.25	10	23	925	31	21	25	923	927	27	35	991	217.535	45.4931	0.215335	1	1	-1
4224.18	118481	35284.9	1052.49	251.823	1.16694e+06	139.567	139.567	748.951	287.633	292.354	3081.24	304.176	320.59	3164.94	8	31	847	49	29	33	845	849	45	53	1155	320.195	56.5642	0.267738	1	1	-1
5892.53	141095	38562.5	709.03	307.772	1.48396e+06	134.187	134.187	692.838	281.739	272.173	2865.6	292.533	254.638	2792.54	9	43	1009	54	41	45	1007	1011	50	58	956	209.347	40.487	0.191639	1	1	-1
6026.54	105719	34671.6	909.565	250.569	1.05252e+06	153.203	153.203	549.615	277.956	284.727	3013.61	286.537	299.307	3281.63	9	44	756	48	42	46	754	758	44	52	1010	211.216	41.5313	0.196582	1	1	-1
6073.16	124747	57396.1	805.318	257.27	1.55711e+06	168.896	168.896	671.513	293.428	281.577	2881.66	333.163	286.762	2646.07	10	44	892	80	42	46	890	894	76	84	1067	222.829	44.9218	0.21263	1	1	-1
6233.73	97565.8	39390.6	1023.13	231.868	883457	133.124	133.124	472.978	270.99	279.585	2893.73	213.728	265.799	2890.6	9	46	698	55	44	48	696	700	51	59	1212	207.554	39.8331	0.188544	1	1	-1
7434.02	139048	19209.4	795.744	273.463	2.24463e+06	141.332	141.332	795.976	279.261	296.905	3125.77	294.016	307.682	3149.38	55	54	994	27	52	56	992	996	23	31	1108	267.214	52.8461	0.250139	1	1	-1
9580.78	141839	33198	1183.3	256.462	1.38918e+06	152.333	152.333	422.714	289.511	291.511	2839.4	340.777	299.365	2538.03	11	69	1014	47	67	71	1012	1016	43	51	1130	227.597	44.2717	0.209553	1	1	-1
10516	118889	22234.1	894.18	263.662	1.09891e+06	128.829	128.829	583.435	277.95	285.76	2906.51	295.973	309.379	3254.12	9	76	850	31	74	78	848	852	27	35	893	221.084	40.7046	0.192669	1	1	-1
10705.7	111547	21517.9	1256.07	264.645	1.02838e+06	115.999	115.999	437.389	290.451	276.651	2881.84	345.651	247.393	2537.87	10	77	798	31	75	79	796	800	27	35	1016	228.527	45.6827	0.216232	1	1	-1
10996.4	135072	26729.4	1216.28	250.967	1.87887e+06	173.565	173.565	614.983	297.616	282.537	3092.77	356.393	251.606	3369.4	9	79	966	37	77	81	964	968	33	41	1385	285.666	61.4009	0.290632	1	1	-1
11116.3	137452	29657	1051.55	236.321	1.13781e+06	179.254	179.254	477.734	285.987	284.441	2925.75	336.285	252.111	2646.99	11	80	983	42	78	82	981	985	38	46	974	210.534	43.3384	0.205136	1	1	-1
12146.4	142360	28795.2	1157.84	255.553	1.13432e+06	161.555	161.555	415.262	275.09	284.097	3091.14	246.435	259.934	3245.22	11	88	1018	40	86	90	1016	1020	36	44	1081	209.353	43.2612	0.20477	1	1	-1
12814.2	105401	35790.1	1145.15	284.288	1.56529e+06	130.035	130.035	438.575	267.657	284.832	2836.01	214.172	260.74	2940.05	10	93	754	50	91	95	752	756	46	54	1346	201.572	44.1966	0.209198	1	1	-1
15278.7	128043	21213.3	808.78	265.59	1.38054e+06	135.808	135.808	642.546	284.435	281.218	3022.62	298.748	222.666	2963.35	12	110	916	30	108	112	914	918	26	34	1005	203.554	41.8683	0.198177	1	1	-1
16484.5	134311	33283.7	919.219	261.931	1.77514e+06	173.194	173.194	654.754	267.231	288.527	3059.42	244.474	330.629	3353.68	9	119	960	46	117	121	958	962	42	50	1089	221.851	47.9102	0.226775	1	1	-1
21971.2	116184	27388	475.508	265.349	1.77144e+06	181.153	181.153	1308.4	282.152	278.75	3034.99	271.156	264.086	3297.96	11	158	831	38	156	160	829	833	34	42	932	204.939	39.4067	0.186526	1	1	-1
