FISH-QUANT	v3a
File-version	3D_v1
RESULTS OF SPOT DETECTION PERFORMED ON 23-Aug-2017 
COMMENT	
IMG_Raw	20170717_oocyte_stg6_phalloidin-488_grk-546_Z_09_grk.tif
IMG_Filtered	
IMG_DAPI	
IMG_TS_label	
FILE_settings	20170717_oocyte_stg6_phalloidin-488_grk-546_Z_09_grk__settings_MATURE.txt
PARAMETERS
Pix-XY	Pix-Z	RI	Ex	Em	NA	Type
140	730	1.33	547	583	1.4	widefield
CELL_START	EntireImage
X_POS	1	1	1024	1024	
Y_POS	1	768	768	1	
Z_POS	
CELL_END
SPOTS_START
Pos_Y	Pos_X	Pos_Z	AMP	BGD	RES	SigmaX	SigmaY	SigmaZ	Cent_Y	Cent_X	Cent_Z	MuY	MuX	MuZ	ITERY_det	Y_det	X_det	Z_det	Y_min	Y_max	X_min	X_max	Z_min	Z_max	INT_raw	INT_filt	SC_det	SC_det_norm	TH_det	TH_fit	IN_nuc
3205.85	64430.2	8841.69	1186.11	284.132	1.84361e+06	167.223	167.223	555.665	273.921	281.813	3057.13	265.854	310.213	3001.69	9	24	461	13	22	26	459	463	9	17	1351	275.314	49.8253	0.219088	1	1	-1
16812.6	85428	23929.4	1014.57	247.915	1.73522e+06	179.306	179.306	598.669	281.203	280.071	2991.61	292.572	307.963	2759.38	10	121	611	34	119	123	609	613	30	38	1338	264.456	48.2953	0.212361	1	1	-1
17352.8	52341.4	24679.5	980.332	262.153	990223	153.439	153.439	506.93	278.173	279.741	2952.19	272.821	261.358	2779.53	9	125	375	35	123	127	373	377	31	39	1050	221.187	41.9645	0.184523	1	1	-1
18491.3	129376	48692.4	1258.35	224.96	1.13481e+06	147.196	147.196	517.533	288.706	284.634	2935.18	291.343	296.188	2702.43	9	133	925	68	131	135	923	927	64	72	1227	289.668	51.6539	0.227129	1	1	-1
19380.4	65422.7	28720.3	1341.76	315.095	1.80962e+06	123.7	123.7	459.864	296.682	282.285	2812.43	340.434	322.68	2440.31	15	139	468	41	137	141	466	470	37	45	1278	252.148	51.6493	0.227109	1	1	-1
19430.2	70736.2	29422	907.089	278.907	1.27358e+06	148.709	148.709	690.084	277.793	282.027	2909.11	250.178	316.17	3142.05	10	140	506	41	138	142	504	508	37	45	1082	256.02	48.211	0.21199	1	1	-1
19734.8	59461.2	39881	1375.49	292.989	2.45152e+06	188.022	188.022	522.612	280.222	275.22	3070.53	274.834	241.244	3380.99	9	142	426	55	140	144	424	428	51	59	1428	274.107	58.6311	0.257809	1	1	-1
20376.9	61394.4	35733	1343.03	285.543	1.64178e+06	179.663	179.663	448.23	271.847	268.538	2885.97	216.892	214.413	2882.97	8	147	440	50	145	149	438	442	46	54	1491	218.671	51.1375	0.224858	1	1	-1
21251.9	71867	26471.6	1128.83	305.091	1.42325e+06	132.56	132.56	458.736	285.19	283.027	2833.92	251.872	326.953	2381.59	11	153	514	38	151	155	512	516	34	42	1052	231.816	45.2674	0.199047	1	1	-1
21514.1	51399.2	33802.4	1182.97	288.497	1.87276e+06	194.042	194.042	584.379	273.39	285.28	2971.79	234.068	299.233	3142.45	9	155	368	47	153	157	366	370	43	51	1325	246.321	55.2714	0.243035	1	1	-1
21883.9	60728.3	24834.8	1160.35	301.361	1.53353e+06	161.696	161.696	451.699	293.119	270.336	2901.43	323.874	248.319	2934.83	7	157	435	35	155	159	433	437	31	39	1559	231.03	44.2239	0.194458	1	1	-1
22189.7	42427.5	47915.2	961.428	277.063	1.71491e+06	154.505	154.505	677.636	297.816	282.057	2879.73	349.726	287.548	2655.2	11	159	304	67	157	161	302	306	63	71	1144	248.755	54.7603	0.240788	1	1	-1
22284.9	49946.5	34226.4	1011.56	310.759	1.71341e+06	134.537	134.537	513.99	288.819	268.675	2995.03	304.906	246.459	2836.39	11	160	358	48	158	162	356	360	44	52	1167	219.585	44.5199	0.19576	1	1	-1
22655.4	68549.2	26161.7	966.424	296.268	1.47085e+06	146.348	146.348	587.397	281.569	271.657	3111.41	255.405	229.205	3531.66	12	163	491	36	161	165	489	493	32	40	1193	225.316	46.7636	0.205626	1	1	-1
